record_id,nhtsa_record_id,recall_campaign_id,manufacturer_campaign_id,vehicle_make,vehicle_model,model_year,vehicle_year_num,vehicle_era,manufacturer,manufacturer_text,make_origin,recall_type_code,recall_type_label,component,component_category,recall_initiation_date,recall_date_parsed,report_received_date,owner_notification_date,notification_date_parsed,manufacture_date_begin,manufacture_date_end,recall_year,recall_month,recall_quarter,recall_age_days,days_to_owner_notification,potential_units_affected,units_affected_num,recall_scale,summary,consequence,remedy,notes,defect_severity,fire_risk_flag,manufacturer_recall_count,is_repeat_manufacturer,recall_risk_score,risk_tier,influenced_by,data_source,source_url,scrape_date,dataset_version,record_creation_date,rcl_cmpt_id,mfr_comp_name,mfr_comp_desc,mfr_comp_ptno,creation_date_parsed,defect_severity_score,vehicle_age,summary_length,consequence_length,component_severity,contains_fire,contains_crash,contains_injury,contains_fatal,contains_death,contains_stall,contains_overheat,contains_shutdown,contains_loss_of_control,manufacturer_frequency,risk_label,ai_summary
33ef45008d6cc7,272024,24V517000,VS3FEDERB,MERCEDES-BENZ,SPRINTER 2500,2024.0,2024.0,2020s,"Daimler Vans USA, LLC","Daimler Vans USA, LLC",German,V,Vehicle,Suspension,Suspension,20240709,7/9/2024,No,20240823.0,8/23/2024,,,2024,7,3,651,45.0,1232,1232,MEDIUM,daimler vans usa llc dvusa is recalling certain 2023 2024 mercedes benz sprinter vehicles the spring u bolts for the rear axle may have reduced strength due to improper heat treatment which can cause the rear axle to shift out of position,an axle that moves out of position can cause a loss of vehicle control increasing the risk of a crash,dealers will replace the spring u bolts free of charge owner notification letters were mailed august 23 2024 owners may contact dvusa customer service at 1 877 762 8267 dvusa s number for this recall is vs3federb,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",MEDIUM,0,2519,1,24,LOW,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20240709,1.27e+23,Spring U-Bolt,Spring U-Bolt,A9073250700,7/9/2024,0.2174,2.0,238,101,2,0,1,0,0,0,0,0,0,0,43,Low,Daimler vans usa llc dvusa is recalling certain 2023 2024 mercedes benz sprinter vehicles the spr...
4bed95a0a10c4a,102518,14V614000,14515,GMC,ACADIA,2014.0,2014.0,2010s,General Motors LLC,"General Motors, LLC",US Domestic,V,Vehicle,Electrical System,Electrical,20141001,10/1/2014,No,20141226.0,12/26/2014,20130627.0,20130926.0,2014,10,4,4220,86.0,106307,106307,LARGE,general motors llc gm is recalling certain model year 2013 2014 cadillac cts escalade escalade esv chevrolet suburban tahoe gmc yukon and yukon xl and 2014 buick enclave chevrolet express impala silverado hd traverse gmc acadia savana and sierra hd vehicles in the affected vehicles the chassis electronic module may be internally contaminated resulting in an electrical short,if the module experiences an electrical short the vehicle could stall increasing the risk of a crash,gm will notify owners and dealers will replace the chassis electronic module free of charge the recall began on december 26 2014 owners may contact gm customer service at 1 800 521 7300 buick 1 800 458 006 cadillac 1 800 222 1020 chevrolet and 1 800 462 8782 gmc gm s number for this recall is 14515,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",LOW,0,2407,1,21,LOW,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20141001,5.69e+22,,,,10/1/2014,0.1933,12.0,376,100,4,0,1,0,0,0,1,0,0,0,133,Low,General motors llc gm is recalling certain model year 2013 2014 cadillac cts escalade escalade es...
29dc491513f773,136228,18V747000,,E-ONE,TYPHOON,2012.0,2012.0,2010s,E-One Incorporated,E-One Incorporated,Other,V,Vehicle,Electrical System,Electrical,20181022,10/22/2018,No,20190110.0,1/10/2019,20121001.0,20151030.0,2018,10,4,2738,80.0,86,86,SMALL,e one incorporated e one is recalling certain 2012 2015 e one cyclone ii cyclone iii and typhoon emergency vehicles high current load in the hvac system can cause one of the relays to melt,a melting relay can increase the risk of a fire,e one will notify owners and dealers will install a new relay assembly free of charge the recall began january 10 2019 owners may contact e one customer service at 1 352 861 3612,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",CRITICAL,0,543,1,51,HIGH,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20181025,9.36e+22,,,,10/25/2018,0.2382,14.0,188,47,4,1,0,0,0,0,0,0,0,0,35,High,E one incorporated e one is recalling certain 2012 2015 e one cyclone ii cyclone iii and typhoon...
297cb582489095,91255,12V458000,,FOREST RIVER,LEXINGTON,2011.0,2011.0,2010s,"FOREST RIVER, INC.","Forest River, Inc.",US Domestic,V,Vehicle,Other,Fuel System,20120918,9/18/2012,No,20121023.0,10/23/2012,,,2012,9,3,4963,35.0,1585,1585,MEDIUM,forest river inc forest river is recalling certain model year 2010 2013 sunseeker 2860 3120 3170 forester 2861 3121 3171 and lexington 283 class c motorhomes manufactured from august 18 2009 through september 12 2012 the liquid propane gas lpg fuel line that supplies fuel to appliances in the slide out can become damaged,a damaged lpg fuel line can lead to an explosion and or fire increasing the risk of injury or death,forest river will notify owners and dealers will repair the affected vehicles free of charge the recall began on or about october 23 2012 owners may contact forest river at 1 574 206 7600,"Owners may also contact the National Highway Traffic and Safety Administration's Vehicle Safety Hotline at 1-888-327-4236 (TTY: 1-800-424-9153), or go to www.safercar.gov.",LOW,0,4921,1,17,LOW,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20120918,4.92e+22,,,,9/18/2012,0.2085,15.0,322,99,1,1,0,1,0,1,0,0,0,0,28,Low,Forest river inc forest river is recalling certain model year 2010 2013 sunseeker 2860 3120 3170...
921d1c899abdd4,240224,23V631000,23017,SPARTAN FIRE,FC-94,2022.0,2022.0,2020s,"Spartan Fire, LLC","Spartan Fire, LLC",US Domestic,V,Vehicle,Other,Brakes,20230912,9/12/2023,No,20231102.0,11/2/2023,,,2023,9,3,952,51.0,660,660,SMALL,spartan fire llc spartan fire is recalling certain 2021 2024 gladiator metro star 2022 2024 fc 94 2022 2023 kme panther and 2023 kme predator emergency vehicles a defect in the inversion valve may delay park brake engagement which could allow the vehicle to move unintentionally as such these vehicles fail to comply with the requirements of federal motor vehicle safety standard number 121 air brake systems,unintentional vehicle movement can increase the risk of a crash or injury,dealers will replace the inversion valve free of charge owner notification letters were mailed november 2 2023 owners may contact spartan fire customer service at 1 800 867 6478 spartan fire s number for this recall is 23017,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",HIGH,0,353,1,36,MODERATE,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20230912,1.26e+23,Inversion Valve,,Spartan PN: 1617-MM5 / Wabco PN: 9718990020,9/12/2023,0.3188,4.0,408,73,1,1,1,1,0,0,0,0,0,0,28,Medium,Spartan fire llc spartan fire is recalling certain 2021 2024 gladiator metro star 2022 2024 fc 94...
c38ca0b64f8666,87671,11E031000,,CUMMINS,ISX15,2015.0,,,CUMMINS INC.,"Cummins, Inc.",Other,E,Equipment,Engine,Engine / Powertrain,20110808,8/8/2011,No,20111010.0,10/10/2011,,,2011,8,3,5370,63.0,11860,11860,MEDIUM,cummins is recalling certain isb6 7 isc8 3 isl9 isx11 9 and isx15 engines shipped from september 2010 through december 2010 to various vehicle manufacturers these engines were installed in recreational vehicles emergency vehicles buses and certain truck applications the v band clamp assembly part numbers q187684 q187685 and q187686 used to connect the inlet and outlet cone sections to the diesel oxidation catalyst doc diesel particulate filter dpf include a t bolt which can fracture and fail when subjected to stress or load a fracture or failure of the t bolt may cause the clamp to loosen and the inlet or outlet sections attached to the doc dpf housing to disconnect,if the inlet or outlet sections disconnect hot exhaust gases can vent prior to exiting the tailpipe creating the risk of combustion and a fire if both clamps fail there is a risk in some applications that the doc dpf housing may detach completely creating a road hazard,cummins is working with the vehicle manufacturers to identify and notify owners the safety recall began on october 10 2011 owners may contact cummins at 1 812 377 5000 or their vehicle manufacturer,"CUMMINS' RECALL CAMPAIGN NUMBER IS C1154.OWNERS MAY ALSO CONTACT THE NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION'S VEHICLE SAFETY HOTLINE AT 1-888-327-4236 (TTY 1-800-424-9153), OR GO TO <A HREF=HTTP://WWW.SAFERCAR.GOV>HTTP://WWW.SAFERCAR.GOV</A> .",MEDIUM,0,42,1,24,LOW,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20110809,4.29e+22,,,,8/9/2011,0.2449,11.0,674,269,4,1,0,0,0,0,1,0,0,0,1,Low,Cummins is recalling certain isb6 7 isc8 3 isl9 isx11 9 and isx15 engines shipped from september...
a628087f71ccdd,319166,26V189000,"06D, 10D, 11D",CHRYSLER,VOYAGER,2025.0,2025.0,2020s,"Chrysler (FCA US, LLC)","Chrysler (FCA US, LLC)",US Domestic,V,Vehicle,Airbags,Air Bag,20260326,3/26/2026,No,,,,,2026,3,1,26,,178246,178246,LARGE,chrysler fca us llc is recalling certain 2022 2026 pacifica and voyager vehicles the right and left side curtain air bags may have insufficient pressure retention from improperly sealed seams as such these vehicles fail to comply with the requirements of federal motor vehicle safety standard fmvss number 226 ejection mitigation,air bags with insufficient pressure retention increase the risk of ejection and injury during a crash,dealers will replace the side curtain air bags as necessary free of charge owner notification letters are expected to be mailed may 14 2026 owners may contact chrysler customer service at 800 853 1403 chrysler s numbers for this recall are 06d 10d and 11d vehicle identification numbers vins involved in this recall will be searchable on nhtsa gov beginning april 2 2026 this recall expands previous nhtsa recall numbers 25v302 and 25v573 vehicles previously repaired under a prior recall will need to have the new remedy completed,,HIGH,0,1859,1,43,MODERATE,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20260326,2.61e+23,Left Side Curtain,Airbag,68224527AG,3/26/2026,0.3374,1.0,329,101,5,0,1,1,0,0,0,0,0,0,52,Medium,Chrysler fca us llc is recalling certain 2022 2026 pacifica and voyager vehicles the right and le...
cad28c2cfd3bb3,137979,18V001000,17E062000,CARADO,BANFF,2016.0,2016.0,2010s,"Erwin Hymer Group North America, Inc.","Erwin Hymer Group North America, Inc.",Other,V,Vehicle,Other,Engine / Powertrain,20180102,1/2/2018,No,20180108.0,1/8/2018,20120102.0,20170815.0,2018,1,1,3031,6.0,5185,5185,MEDIUM,erwin hymer group north america inc erwin hymer is recalling certain 2012 2018 roadtrek e trek cs adventurous rs adventurous ss agile zion zion srt simplicity simplicity srt hymer aktiv aktiv 2 0 sonne carado banff axion and sunlight van one vehicles these motorhomes are equipped with kidde e10 or eh10 fire extinguishers that may become clogged preventing the extinguisher from discharging as expected or requiring excessive force to activate the extinguisher,if the fire extinguisher does not function properly it can increase the risk of injury in the event of a fire,erwin hymer will notify owners instructing them to contact kidde for a replacement fire extinguisher free of charge the recall began on january 8 2018 owners may contact erwin hymer customer service at 1 844 413 8245 or kidde customer service toll free at 1 855 262 3540 or online at www kidde com and click on product safety recall for more information for additional guidance consumers can contact erwin hymer group north america inc customer service line at 844 496 3735 erwin hymer s number for this recall is 17e062000,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",HIGH,0,150,1,39,MODERATE,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20180103,8.07e+22,,,,1/3/2018,0.1493,10.0,461,109,1,1,0,1,0,0,0,0,0,0,15,Medium,Erwin hymer group north america inc erwin hymer is recalling certain 2012 2018 roadtrek e trek cs...
2e18664433b644,207249,22V008000,,OSHKOSH,S-SERIES,2019.0,2019.0,2010s,Oshkosh Corporation,Oshkosh Corporation,US Domestic,V,Vehicle,Fuel System,Steering,20220111,1/11/2022,No,20220224.0,2/24/2022,,,2022,1,1,1561,44.0,1608,1608,MEDIUM,oshkosh corporation oshkosh is recalling certain 2019 2022 s series vehicles the fuel tubes between the fuel rail and the injector for cylinders 4 5 and 6 may be susceptible to cracking resulting in a high pressure fuel leak,a high pressure fuel leak in the presence of an ignition source may increase the risk of a fire,on engines with 75 miles or less dealers will install vibration isolators to the fuel tubes engines with more than 75 miles will receive new fuel tubes with vibration isolators repairs will be performed free of charge owner notification letters are expected to be mailed february 1 2022 owners may contact oshkosh customer service at 1 8088 686 7278,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",HIGH,0,109,1,39,MODERATE,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20220112,1.17e+23,Injector Fuel Supply Tube,Fuel tube between fuel rail and fuel injector,5536516,1/12/2022,0.273,7.0,224,95,5,1,0,0,0,0,0,0,0,0,4,Medium,Oshkosh corporation oshkosh is recalling certain 2019 2022 s series vehicles the fuel tubes betwe...
e6bb42a2055ff0,281123,24V879000,271,HYUNDAI,SANTA FE,2021.0,2021.0,2020s,Hyundai Motor America,Hyundai Motor America,Korean,V,Vehicle,Other,Engine / Powertrain,20241121,11/21/2024,No,20250114.0,1/14/2025,20241101.0,20241120.0,2024,11,4,516,54.0,226118,226118,LARGE,hyundai motor america hyundai is recalling certain 2021 2022 santa fe santa fe hev elantra elantra hev and 2022 elantra n and santa fe phev vehicles due to a damaged printed circuit board the rearview camera image may fail to display as such these vehicles fail to comply with the requirements of federal motor vehicle safety standard number 111 rear visibility,a rearview image that does not display reduces the driver s visibility and increases the risk of a crash,dealers will replace the rearview camera free of charge owner notification letters were mailed january 14 2025 owners may contact hyundai customer service at 1 855 371 9460 hyundai s number for this recall is 271,Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153) or go to nhtsa.gov.,MEDIUM,0,1798,1,28,MODERATE,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20241121,1.28e+23,UNIT ASSY REAR VIEW CAMERA,REAR VIEW CAMERA (Santa Fe models),99240-S1500,11/21/2024,0.2633,5.0,361,104,1,0,1,0,0,0,0,0,0,0,51,Medium,Hyundai motor america hyundai is recalling certain 2021 2022 santa fe santa fe hev elantra elantr...
40a114d86cea88,129215,17V755000,17-307,CROSSROADS,HILL COUNTRY,2014.0,2014.0,2010s,Keystone RV Company,Keystone RV Company,Other,V,Vehicle,Other,Engine / Powertrain,20171122,11/22/2017,No,20180115.0,1/15/2018,,,2017,11,4,3072,54.0,1205997,1205997,MASSIVE,keystone rv company keystone is recalling various 2003 2018 crossroads dutchmen and keystone recreational trailers equipped with kidde plastic handle or push button pindicator fire extinguishers a list of the affected trailer models is available at https static nhtsa gov odi rcl 2017 rmisc 17v755 5127 pdf these extinguishers may become clogged preventing the extinguisher from discharging as expected or excessive force may be needed to activate the extinguisher additionally in certain models the nozzle may detach from the valve assembly with enough force that it could cause injury and also render the product inoperable for a full list of the affected fire extinguisher models visit https static nhtsa gov odi rcl 2017 rmisc 17e062 5427 pdf,in the event of a fire if the fire extinguisher does not function properly it can increase the risk of injury,keystone will notify owners and instruct them to contact kidde for a replacement fire extinguisher free of charge the recall began on january 15 2018 owners may contact keystone customer service at 1 574 535 2100 or kidde customer service toll free at 1 855 262 3540 or online at www kidde com and click on product safety recall for more information keystone s number for this recall is 17 307,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",CRITICAL,0,1790,1,62,HIGH,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20171129,7.91e+22,,,,11/29/2017,0.2722,12.0,746,109,1,1,0,1,0,0,0,0,0,0,88,High,Keystone rv company keystone is recalling various 2003 2018 crossroads dutchmen and keystone recr...
